00:00.0,-0.011719,1.00781,-0.122266
54:25.8,-0.014844,1.00898,-0.122656
54:26.3,-0.012109,1.01094,-0.130859
54:26.8,-0.0125,1.01172,-0.125
54:27.3,-0.013672,1.0125,-0.125781
54:27.8,-0.012891,1.01133,-0.128516
54:28.3,-0.011328,1.01211,-0.129688
54:28.8,-0.0125,1.01172,-0.128125
54:29.3,-0.013281,1.01094,-0.128906
54:29.8,-0.0125,1.00937,-0.127734
54:30.3,-0.011719,1.01172,-0.128125
54:30.8,-0.015625,1.0125,-0.119922
54:31.3,-0.001953,0.258984,-0.616797
54:31.8,-0.003906,0.004687,-1.04102
54:32.3,-0.009766,0.007812,-1.03945
54:32.8,-0.008594,0.007812,-1.03867
54:33.3,-0.008203,0.004297,-1.03789
54:33.8,-0.007031,0.005469,-1.03867
54:34.3,-0.006641,0.005469,-1.04102
54:34.8,-0.010156,0.004297,-1.04258
54:35.3,-0.009375,0.007422,-1.04375
54:35.8,-0.010547,0.007812,-1.0418
54:36.3,-0.008984,0.007422,-1.03984
54:36.8,-0.008594,0.007812,-1.04062
54:37.3,-0.010156,0.00625,-1.04102
54:37.8,-0.012109,0.008984,-1.04922
54:38.3,-0.011719,0.007812,-1.04023
54:38.8,-0.008984,0.007031,-1.04102
54:39.3,-0.008594,0.005859,-1.03711
54:39.8,-0.007812,0.002344,-1.03906
54:40.3,-0.007812,0.003906,-1.03906
54:40.8,-0.008984,0.003906,-1.03906
54:41.3,-0.005078,0.006641,-1.03906
54:41.8,-0.007031,0.00625,-1.03906
54:42.3,-0.007812,0.007812,-1.03828
54:42.8,-0.008594,0.005078,-1.03984
54:43.3,-0.005859,0.003906,-1.03906
54:43.8,-0.00625,0.004297,-1.03867
54:44.3,-0.005469,0.00625,-1.03945
54:44.8,-0.005859,0.007812,-1.0418
54:45.3,-0.009375,0.007812,-1.04102
54:45.8,-0.007422,0.007812,-1.04062
54:46.3,-0.009766,0.007812,-1.04219
54:46.8,-0.010156,0.006641,-1.0375
54:47.3,-0.007812,0.007422,-1.03945
54:47.8,-0.008203,0.007812,-1.04062
54:48.3,-0.007812,0.007812,-1.03984
54:48.8,-0.008203,0.007812,-1.0418
54:49.3,-0.007812,0.007812,-1.03945
54:49.8,-0.007422,0.007812,-1.03984
54:50.3,-0.008594,0.007812,-1.04336
54:50.8,-0.009375,0.005859,-1.03945
54:51.3,-0.005859,0.007812,-1.04023
54:51.8,-0.006641,0.007812,-1.04219
54:52.3,-0.009375,0.006641,-1.03984
54:52.8,-0.008594,0.008594,-1.04453
54:53.3,-0.00625,0.00625,-1.03711
54:53.8,-0.009375,0.006641,-1.04297
54:54.3,-0.008594,0.007422,-1.03828
54:54.8,-0.008594,0.008594,-1.03984
54:55.3,-0.007812,0.007812,-1.04258
54:55.8,-0.011328,0.007812,-1.04219
54:56.3,-0.005469,0.005469,-1.04102
54:56.8,-0.007812,0.007031,-1.04336
54:57.3,-0.009375,0.007812,-1.04141
54:57.8,-0.008594,0.007812,-1.04023
54:58.3,-0.007031,0.007812,-1.0418
54:58.8,-0.005859,0.007812,-1.04102
54:59.3,-0.008984,0.005078,-1.03672
54:59.8,-0.011328,0.007812,-1.03945
55:00.3,-0.008984,0.007812,-1.0418
55:00.8,-0.013672,0.007812,-1.04453
55:01.3,-0.006641,0.007812,-1.04102
55:01.8,-0.007812,0.007812,-1.03672
55:02.3,-0.005859,0.007812,-1.04297
55:02.8,-0.004687,0.007812,-1.04375
55:03.3,-0.008594,0.004297,-1.04219
55:03.8,-0.006641,0.003906,-1.03867
55:04.3,-0.006641,0.006641,-1.03867
55:04.8,-0.007031,0.004687,-1.03906
55:05.3,-0.007422,0.003906,-1.04414
55:05.8,-0.003906,0.003906,-1.04062
55:06.3,-0.005859,0.005469,-1.0375
55:06.8,-0.007422,0.003906,-1.04141
55:07.3,-0.007031,0.003906,-1.03906
55:07.8,-0.005859,0.003906,-1.03867
55:08.3,-0.007812,0.003906,-1.03906
55:08.8,-0.007812,0.006641,-1.0418
55:09.3,-0.007422,0.003906,-1.03984
55:09.8,-0.008203,0.003906,-1.04297
55:10.3,-0.008984,0.003906,-1.04023
55:10.8,-0.008203,0.003906,-1.04258
55:11.3,-0.006641,0.011719,-1.04297
55:11.8,-0.00625,0.007422,-1.04102
55:12.3,-0.007812,0.007812,-1.03984
55:12.8,-0.007812,0.007812,-1.04023
55:13.3,-0.007812,0.007422,-1.03828
55:13.8,-0.008203,0.007812,-1.03984
55:14.3,-0.008984,0.004687,-1.04062
55:14.8,-0.008594,0.007422,-1.04141
55:15.3,-0.006641,0.005078,-1.04297
55:15.8,-0.007812,0.005078,-1.03984
55:16.3,-0.008203,0.008594,-1.04062
55:16.8,-0.007422,0.007812,-1.04219
55:17.3,-0.009766,0.008594,-1.03555
55:17.8,-0.009375,0.007812,-1.04336
55:18.3,-0.003906,0.005859,-1.04258
55:18.8,-0.007812,0.008203,-1.04062
55:19.3,-0.00625,0.007812,-1.04375
55:19.8,-0.005469,0.007422,-1.04219
55:20.3,-0.009375,0.007812,-1.03906
55:20.8,-0.009375,0.007812,-1.03867
55:21.3,-0.009375,0.007812,-1.04297
55:21.8,-0.007812,0.007422,-1.04102
55:22.3,-0.008203,0.007031,-1.04609
55:22.8,-0.007812,0.007812,-1.04102
55:23.3,-0.007812,0.004687,-1.03945
55:23.8,-0.008984,0.008594,-1.04297
55:24.3,-0.009375,0.008203,-1.04375
55:24.8,-0.007812,0.007812,-1.03867
55:25.3,-0.007812,0.007812,-1.04336
55:25.8,-0.00625,0.007812,-1.03906
55:26.3,-0.006641,0.008594,-1.03984
55:26.8,-0.007812,0.007812,-1.04023
55:27.3,-0.010156,0.00625,-1.04062
55:27.8,-0.008203,0.009766,-1.04102
55:28.3,-0.007031,0.003906,-1.03906
55:28.8,-0.008594,0.00625,-1.04102
55:29.3,-0.010547,0.005078,-1.03828
55:29.8,-0.008203,0.007812,-1.0418
55:30.3,-0.005469,0.008203,-1.04141
55:30.8,-0.005469,0.004687,-1.04219
55:31.3,-0.005469,0.005078,-1.03867
55:31.8,-0.007812,0.007812,-1.04297
55:32.3,-0.009766,0.007812,-1.03828
55:32.8,-0.007812,0.004297,-1.03906
55:33.3,-0.008594,0.005469,-1.03945
55:33.8,-0.007812,0.004297,-1.0375
55:34.3,-0.007422,0.003906,-1.0375
55:34.8,-0.007812,0.003906,-1.03789
55:35.3,-0.007812,0.003516,-1.03789
55:35.8,-0.007812,0.004297,-1.03789
55:36.3,-0.007812,0.008203,-1.03906
55:36.8,-0.006641,0.003906,-1.03945
55:37.3,-0.006641,0.005469,-1.03828
55:37.8,-0.007422,0.004297,-1.03789
55:38.3,-0.009375,0.006641,-1.04102
55:38.8,-0.005078,0.007812,-1.04062
55:39.3,-0.009375,0.00625,-1.04102
55:39.8,-0.010156,0.008203,-1.04414
55:40.3,-0.009375,0.008203,-1.0418
55:40.8,-0.009766,0.007812,-1.03945
55:41.3,-0.009766,0.008594,-1.04062
55:41.8,-0.011328,0.008594,-1.04453
55:42.3,-0.004687,0.003906,-1.03828
55:42.8,-0.007812,0.003906,-1.04375
55:43.3,-0.00625,0.003906,-1.0375
55:43.8,-0.007422,0.006641,-1.04375
55:44.3,-0.007812,0.007812,-1.04531
55:44.8,-0.006641,0.007812,-1.04531
55:45.3,-0.007422,0.007422,-1.04219
55:45.8,-0.006641,0.003906,-1.03945
55:46.3,-0.007422,0.004687,-1.03984
55:46.8,-0.006641,0.007812,-1.04062
55:47.3,-0.007812,0.00625,-1.04453
55:47.8,-0.004687,0.007812,-1.03945
55:48.3,-0.008594,0.007812,-1.04062
55:48.8,-0.007422,0.005469,-1.03867
55:49.3,-0.010547,0.007422,-1.04062
55:49.8,-0.008203,0.006641,-1.04297
55:50.3,-0.008203,0.007812,-1.03906
55:50.8,-0.008594,0.007812,-1.04375
55:51.3,-0.009375,0.007812,-1.03828
55:51.8,-0.008594,0.005859,-1.03828
55:52.3,-0.007422,0.007031,-1.03945
55:52.8,-0.008594,0.003906,-1.04062
55:53.3,-0.005469,0.003906,-1.03906
55:53.8,-0.007812,0.003906,-1.03711
55:54.3,-0.007812,0.003906,-1.03906
55:54.8,-0.005469,0.003906,-1.03945
55:55.3,-0.007812,0.003906,-1.03906
55:55.8,-0.007812,0.007812,-1.03906
55:56.3,-0.005469,0.005469,-1.03906
55:56.8,-0.008203,0.006641,-1.03984
55:57.3,-0.007812,0.003906,-1.03984
55:57.8,-0.007422,0.003906,-1.03984
55:58.3,-0.00625,0.00625,-1.04219
55:58.8,-0.00625,0.007812,-1.04062
55:59.3,-0.007812,0.007812,-1.04023
55:59.8,-0.008594,0.007422,-1.03906
56:00.3,-0.008594,0.007812,-1.0457
56:00.8,-0.008984,0.007812,-1.04258
56:01.3,-0.009766,0.004687,-1.04141
56:01.8,-0.007422,0.003906,-1.03789
56:02.3,-0.008984,0.007812,-1.03711
56:02.8,-0.007031,0.007812,-1.04141
56:03.3,-0.008203,0.006641,-1.03984
56:03.8,-0.008984,0.007812,-1.03906
56:04.3,-0.007812,0.007812,-1.03945
56:04.8,-0.008984,0.007812,-1.04609
56:05.3,-0.006641,0.007812,-1.04102
56:05.8,-0.008203,0.007812,-1.03945
56:06.3,-0.007031,0.006641,-1.03906
56:06.8,-0.007812,0.007812,-1.03945
56:07.3,-0.007812,0.00625,-1.04219
56:07.8,-0.007031,0.007812,-1.03789
56:08.3,-0.007812,0.007812,-1.04023
56:08.8,-0.006641,0.007812,-1.03945
56:09.3,-0.007812,0.007812,-1.03828
56:09.8,-0.009375,0.007812,-1.04141
56:10.3,-0.00625,0.008203,-1.03945
56:10.8,-0.009375,0.007812,-1.04336
56:11.3,-0.008594,0.007812,-1.03984
56:11.8,-0.011719,0.010156,-1.04219
56:12.3,-0.008984,0.007812,-1.0418
56:12.8,-0.008594,0.009375,-1.04102
56:13.3,-0.010937,0.007812,-1.03828
56:13.8,-0.008984,0.007812,-1.04219
56:14.3,-0.008203,0.007812,-1.04023
56:14.8,-0.010547,0.008984,-1.04102
56:15.3,-0.009766,0.007812,-1.04141
56:15.8,-0.005859,0.004297,-1.03906
56:16.3,-0.007422,0.005859,-1.04023
56:16.8,-0.009375,0.007812,-1.03945
56:17.3,-0.008594,0.006641,-1.03906
56:17.8,-0.006641,0.003906,-1.03906
56:18.3,-0.007422,0.003906,-1.04219
56:18.8,-0.007812,0.006641,-1.03672
56:19.3,-0.006641,0.004297,-1.03867
56:19.8,-0.007812,0.003906,-1.03828
56:20.3,-0.009766,0.003906,-1.0375
56:20.8,-0.007031,0.005078,-1.03945
56:21.3,-0.009375,0.007812,-1.04102
56:21.8,-0.005469,0.009375,-1.03672
56:22.3,-0.006641,0.007812,-1.04258
56:22.8,-0.010547,0.007031,-1.04062
56:23.3,-0.008594,0.003906,-1.04219
56:23.8,-0.004687,0.003906,-1.03867
56:24.3,-0.010937,0.009375,-1.04453
56:24.8,-0.007812,0.007812,-1.03789
56:25.3,-0.008984,0.007812,-1.03828
56:25.8,-0.007812,0.007812,-1.03984
56:26.3,-0.010937,0.007812,-1.04258
56:26.8,-0.008984,0.007422,-1.03945
56:27.3,-0.008594,0.003906,-1.04297
56:27.8,-0.007812,0.003906,-1.0375
56:28.3,-0.007812,0.003906,-1.04141
56:28.8,-0.009375,0.008594,-1.03828
56:29.3,-0.007422,0.007422,-1.04258
56:29.8,-0.007812,0.007031,-1.04023
56:30.3,-0.008594,0.007812,-1.03945
56:30.8,-0.006641,0.008203,-1.03828
56:31.3,-0.007422,0.007812,-1.03984
56:31.8,-0.007812,0.007031,-1.03711
56:32.3,-0.008984,0.007812,-1.03945
56:32.8,-0.007031,0.007812,-1.04062
56:33.3,-0.011719,0.005469,-1.04141
56:33.8,-0.007812,0.007812,-1.03906
56:34.3,-0.007812,0.007812,-1.03984
56:34.8,-0.007812,0.007031,-1.04219
56:35.3,-0.00625,0.007812,-1.03945
56:35.8,-0.006641,0.007812,-1.03516
56:36.3,-0.008984,0.007812,-1.04219
56:36.8,-0.009375,0.007812,-1.04297
56:37.3,-0.011328,0.007812,-1.04102
56:37.8,-0.00625,0.007812,-1.04062
56:38.3,-0.007422,0.007812,-1.03867
56:38.8,-0.0125,0.006641,-1.0418
56:39.3,-0.008203,0.007422,-1.03828
56:39.8,-0.008594,0.007031,-1.03906
56:40.3,-0.008984,0.003906,-1.03906
56:40.8,-0.009375,0.007812,-1.03867
56:41.3,-0.007031,0.007812,-1.03984
56:41.8,-0.007422,0.005859,-1.03867
56:42.3,-0.007812,0.004297,-1.0375
56:42.8,-0.007812,0.007812,-1.03789
56:43.3,-0.007812,0.007812,-1.03672
56:43.8,-0.007812,0.007812,-1.03711
56:44.3,-0.007812,0.007812,-1.04336
56:44.8,-0.007812,0.007031,-1.03906
56:45.3,-0.007812,0.007812,-1.04023
56:45.8,-0.010156,0.005469,-1.04258
56:46.3,-0.007812,0.008203,-1.0418
56:46.8,-0.007812,0.008594,-1.03828
56:47.3,-0.009375,0.008984,-1.04336
56:47.8,-0.009766,0.007812,-1.04102
56:48.3,-0.008984,0.007812,-1.03789
56:48.8,-0.007812,0.007812,-1.03867
56:49.3,-0.007812,0.005859,-1.03906
56:49.8,-0.007031,0.007812,-1.03828
56:50.3,-0.009766,0.008203,-1.04141
56:50.8,-0.005859,0.007812,-1.04062
56:51.3,-0.008203,0.007812,-1.04062
56:51.8,-0.009766,0.008984,-1.04258
56:52.3,-0.009375,0.007812,-1.04336
56:52.8,-0.008594,0.007812,-1.04219
56:53.3,-0.005859,0.007812,-1.03906
56:53.8,-0.007422,0.007812,-1.04297
56:54.3,-0.009375,0.007812,-1.0418
56:54.8,-0.010156,0.006641,-1.0418
56:55.3,-0.007812,0.007812,-1.04102
56:55.8,-0.007031,0.008203,-1.03711
56:56.3,-0.008594,0.007812,-1.04141
56:56.8,-0.007812,0.006641,-1.04062
56:57.3,-0.008594,0.007812,-1.04258
56:57.8,-0.009766,0.008203,-1.04141
56:58.3,-0.008594,0.007812,-1.03867
56:58.8,-0.008594,0.00625,-1.03984
56:59.3,-0.010156,0.007422,-1.04297
56:59.8,-0.007812,0.006641,-1.03867
57:00.3,-0.004687,0.005859,-1.0375
57:00.8,-0.010156,0.003906,-1.03984
57:01.3,-0.008203,0.005859,-1.0418
57:01.8,-0.007812,0.005859,-1.03867
57:02.3,-0.010937,0.007812,-1.03906
57:02.8,-0.007812,0.003906,-1.04141
57:03.3,-0.006641,0.005859,-1.04062
57:03.8,-0.005078,0.007812,-1.04102
57:04.3,-0.005078,0.004687,-1.03906
57:04.8,-0.005469,0.005078,-1.03828
57:05.3,-0.007812,0.003906,-1.03945
57:05.8,-0.009375,0.003906,-1.03906
57:06.3,-0.008203,0.003906,-1.03906
57:06.8,-0.007422,0.003906,-1.03828
57:07.3,-0.008984,0.003906,-1.03906
57:07.8,-0.007812,0.003906,-1.03945
57:08.3,-0.007812,0.003906,-1.03789
57:08.8,-0.007812,0.003906,-1.03906
57:09.3,-0.008984,0.003906,-1.03945
57:09.8,-0.010937,0.003906,-1.04258
57:10.3,-0.007812,0.005078,-1.04219
57:10.8,-0.007422,0.007031,-1.04102
57:11.3,-0.008594,0.007812,-1.04375
57:11.8,-0.010937,0.007031,-1.03828
57:12.3,-0.00625,0.005859,-1.04258
57:12.8,-0.007812,0.007812,-1.04727
57:13.3,-0.006641,0.007422,-1.03945
57:13.8,-0.010937,0.008203,-1.04609
57:14.3,-0.010156,0.007812,-1.03672
57:14.8,-0.007422,0.007812,-1.03789
57:15.3,-0.010937,0.004297,-1.04297
57:15.8,-0.011719,0.00625,-1.04141
57:16.3,-0.010547,0.007422,-1.04062
57:16.8,-0.006641,0.007812,-1.03906
57:17.3,-0.007812,0.007031,-1.04141
57:17.8,-0.007422,0.007422,-1.04023
57:18.3,-0.007422,0.007422,-1.04023
57:18.8,-0.009766,0.007422,-1.0418
57:19.3,-0.00625,0.007422,-1.04141
57:19.8,-0.007031,0.008203,-1.04297
57:20.3,-0.007812,0.008984,-1.04023
57:20.8,-0.010156,0.00625,-1.0418
57:21.3,-0.008203,0.007812,-1.03945
57:21.8,-0.007812,0.007812,-1.03984
57:22.3,-0.007812,0.008203,-1.0418
57:22.8,-0.008594,0.008203,-1.04062
57:23.3,-0.007031,0.007812,-1.04141
57:23.8,-0.008984,0.007812,-1.03828
57:24.3,-0.007422,0.007031,-1.04102
57:24.8,-0.009766,0.004297,-1.04102
57:25.3,-0.009375,0.007422,-1.03945
57:25.8,-0.009375,0.006641,-1.04023
57:26.3,-0.011328,0.007812,-1.0418
57:26.8,-0.009766,0.007812,-1.03984
57:27.3,-0.010937,0.007812,-1.04023
57:27.8,-0.008203,0.007812,-1.04258
57:28.3,-0.008594,0.007812,-1.03867
57:28.8,-0.010156,0.005078,-1.03984
57:29.3,-0.009766,0.007422,-1.04023
57:29.8,-0.005469,0.007812,-1.04414
57:30.3,-0.007031,0.007812,-1.03945
57:30.8,-0.007812,0.007422,-1.04219
57:31.3,-0.008594,0.006641,-1.04258
57:31.8,-0.006641,0.00625,-1.04102
57:32.3,-0.007812,0.007812,-1.03984
57:32.8,-0.004687,0.004687,-1.03828
57:33.3,-0.007422,0.004297,-1.03906
57:33.8,-0.007812,0.00625,-1.03984
57:34.3,-0.008984,0.003906,-1.03828
57:34.8,-0.009375,0.005078,-1.03867
57:35.3,-0.007812,0.003906,-1.03789
57:35.8,-0.007812,0.003906,-1.03789
57:36.3,-0.007812,0.003906,-1.03867
57:36.8,-0.007812,0.003906,-1.03906
57:37.3,-0.007812,0.003906,-1.03828
57:37.8,-0.009766,0.005469,-1.04648
57:38.3,-0.009766,0.006641,-1.03867
57:38.8,-0.008594,0.007812,-1.04297
57:39.3,-0.009375,0.007812,-1.03867
57:39.8,-0.008203,0.00625,-1.04297
57:40.3,-0.008594,0.00625,-1.03867
57:40.8,-0.008984,0.007812,-1.03945
57:41.3,-0.010156,0.008203,-1.03867
57:41.8,-0.008984,0.008594,-1.03711
57:42.3,-0.008594,0.007812,-1.03945
57:42.8,-0.00625,0.005859,-1.03672
57:43.3,-0.007812,0.004687,-1.04102
57:43.8,-0.007422,0.006641,-1.04062
57:44.3,-0.007422,0.007812,-1.04609
57:44.8,-0.005859,0.004297,-1.04062
57:45.3,-0.007422,0.004297,-1.03789
57:45.8,-0.007812,0.003906,-1.03906
57:46.3,-0.007812,0.007422,-1.03828
57:46.8,-0.007812,0.007812,-1.04141
57:47.3,-0.007422,0.007812,-1.04102
57:47.8,-0.009375,0.007812,-1.04062
57:48.3,-0.010547,0.007812,-1.04219
57:48.8,-0.008203,0.007812,-1.03945
57:49.3,-0.010156,0.007812,-1.04297
57:49.8,-0.008984,0.007812,-1.03828
57:50.3,-0.006641,0.007812,-1.04258
57:50.8,-0.008984,0.007812,-1.03984
57:51.3,-0.008984,0.007812,-1.04023
57:51.8,-0.011328,0.009766,-1.0418
57:52.3,-0.008203,0.007812,-1.04102
57:52.8,-0.007812,0.005078,-1.0457
57:53.3,-0.00625,0.005469,-1.04062
57:53.8,-0.005859,0.003906,-1.03672
57:54.3,-0.008984,0.005859,-1.04258
57:54.8,-0.011328,0.010547,-1.04062
57:55.3,-0.008594,0.007422,-1.03945
57:55.8,-0.007031,0.004297,-1.03867
57:56.3,-0.008203,0.007812,-1.04062
57:56.8,-0.008203,0.007422,-1.04023
57:57.3,-0.006641,0.007812,-1.03828
57:57.8,-0.007031,0.003906,-1.03906
57:58.3,-0.008203,0.005078,-1.03906
57:58.8,-0.007812,0.003906,-1.03711
57:59.3,-0.007812,0.003906,-1.03906
57:59.8,-0.007031,0.003906,-1.03906
58:00.3,-0.006641,0.003906,-1.03906
58:00.8,-0.007812,0.003906,-1.03945
58:01.3,-0.007812,0.003906,-1.03906
58:01.8,-0.007812,0.003906,-1.0375
58:02.3,-0.007812,0.003906,-1.03906
58:02.8,-0.0125,0.007812,-1.0418
58:03.3,-0.009375,0.005078,-1.0418
58:03.8,-0.008203,0.007812,-1.04219
58:04.3,-0.008203,0.005078,-1.03789
58:04.8,-0.008203,0.003516,-1.04141
58:05.3,-0.008203,0.005469,-1.04414
58:05.8,-0.007812,0.009766,-1.0418
58:06.3,-0.007812,0.007812,-1.0418
58:06.8,-0.007812,0.007812,-1.03906
58:07.3,-0.009375,0.008594,-1.04023
58:07.8,-0.008594,0.008203,-1.04141
58:08.3,-0.005859,0.007812,-1.03906
58:08.8,-0.007812,0.007812,-1.04062
58:09.3,-0.010156,0.007812,-1.04219
58:09.8,-0.006641,0.00625,-1.0375
58:10.3,-0.008594,0.005469,-1.03711
58:10.8,-0.008594,0.008203,-1.04258